transaction_id,station_id,timestamp,ticket_type,passenger_category,entry_station,exit_station,travel_duration,fare_amount,payment_method
TXN00039856,DEL041,2024-10-18 18:06:00,Smart Card,General,Dwarka Sector 10,Barakhamba Road,39,36,Cash
TXN00039857,MUM041,2024-12-20 05:02:00,Smart Card,General,Gundavali,Mandapeshwar,29,36,Metro App
TXN00039858,DEL094,2024-12-22 18:39:00,QR Ticket,Women,Kanhaiya Nagar,Dwarka Sector 13,35,40,UPI
TXN00039859,CHN021,2024-11-24 20:48:00,Smart Card,General,Tondiarpet,St. Thomas Mount,33,36,UPI
TXN00039860,DEL170,2024-11-28 16:35:00,QR Ticket,General,Punjabi Bagh West,Dabri Mor Janakpuri South,29,40,NCMC Card
TXN00039861,DEL074,2024-10-19 11:19:00,Smart Card,General,New Ashok Nagar,Kalkaji Mandir,16,27,NCMC Card
TXN00039862,AMD028,2024-11-01 20:00:00,QR Ticket,Student,Shahpur Extended,Vastral Gam,23,30,NCMC Card
TXN00039863,DEL152,2024-10-30 14:12:00,Token,Student,Vasant Vihar,Mundka,24,30,Metro App
TXN00039864,MUM058,2024-12-11 20:14:00,Smart Card,Senior Citizen,Dharavi,Worli,13,18,Credit/Debit Card
TXN00039865,DEL046,2024-11-26 19:38:00,Smart Card,Student,Dwarka,Jor Bagh,8,9,NCMC Card
TXN00039866,HYD019,2024-11-15 18:44:00,Monthly Pass,Differently-abled,Osmania Medical College,Yusufguda,28,27,UPI
TXN00039867,BHO010,2024-12-18 10:46:00,Smart Card,Student,Alkapuri,Board Office,14,18,UPI
TXN00039868,DEL166,2024-11-09 08:26:00,Token,Senior Citizen,Okhla Bird Sanctuary,Tikri Border,69,60,UPI
TXN00039869,BLR062,2024-12-03 20:55:00,Smart Card,General,JP Nagar,National College,13,18,UPI
TXN00039870,DEL006,2024-11-24 05:22:00,QR Ticket,General,Azadpur,Okhla NSIC,39,40,NCMC Card
TXN00039871,DEL046,2024-12-07 10:31:00,Smart Card,General,Dwarka,IFFCO Chowk,36,36,NCMC Card
TXN00039872,DEL015,2024-10-17 09:04:00,QR Ticket,General,New Delhi,Okhla Bird Sanctuary,41,40,Cash
TXN00039873,HYD030,2024-12-07 07:46:00,Smart Card,General,Durgam Cheruvu,NGRI,35,36,Metro App
TXN00039874,KOC017,2024-10-13 21:50:00,QR Ticket,Student,Ernakulam South,Kalamassery,19,30,UPI
TXN00039875,DEL098,2024-12-23 05:05:00,QR Ticket,General,Pulbangash,INA,24,30,Credit/Debit Card
TXN00039876,KOL010,2024-10-04 10:55:00,QR Ticket,General,Central,Girish Park,10,10,Metro App
TXN00039877,DEL131,2024-12-01 19:19:00,QR Ticket,Student,Sarita Vihar,Sarai Kale Khan Nizamuddin,54,50,UPI
TXN00039878,MUM008,2024-11-19 05:29:00,QR Ticket,General,Marol Naka,Dadar,18,30,UPI
TXN00039879,HYD014,2024-11-09 08:28:00,Smart Card,Student,Khairatabad,Uppal,18,27,Credit/Debit Card
TXN00039880,CHN036,2024-11-11 21:59:00,Token,General,Ashok Nagar,Teynampet,22,30,NCMC Card
TXN00039881,DEL126,2024-12-01 18:49:00,QR Ticket,General,Nehru Place,Central Secretariat,29,30,Credit/Debit Card
TXN00039882,KOL019,2024-12-15 05:44:00,Token,General,Rabindra Sarobar,Kavi Nazrul,14,20,Credit/Debit Card
TXN00039883,DEL048,2024-12-01 23:30:00,Token,General,Nawada,Ghitorni,25,30,Cash
TXN00039884,BLR012,2024-12-27 09:55:00,Token,Women,Hosahalli,Whitefield (Kadugodi),50,50,UPI
TXN00039885,DEL091,2024-12-15 19:01:00,Monthly Pass,General,Kohat Enclave,Kailash Colony,47,45,NCMC Card
TXN00039886,DEL200,2024-11-25 10:13:00,Smart Card,Student,Shivaji Park,RK Puram,21,27,NCMC Card
TXN00039887,BLR011,2024-12-18 09:40:00,Monthly Pass,General,Vijayanagar,Baiyappanahalli,26,27,UPI
TXN00039888,DEL046,2024-10-02 18:02:00,QR Ticket,Student,Dwarka,Shadipur,22,30,Cash
TXN00039889,DEL205,2024-11-11 20:39:00,Smart Card,General,Udyog Nagar,Mayur Vihar Phase-1,36,36,UPI
TXN00039890,DEL137,2024-10-23 20:16:00,Token,General,Mewala Maharajpur,Azadpur,75,60,Cash
TXN00039891,DEL182,2024-12-18 11:13:00,Smart Card,General,Sarai Kale Khan Nizamuddin,Yashobhoomi Dwarka Sector 25,55,45,Credit/Debit Card
TXN00039892,KOC024,2024-12-24 06:49:00,Smart Card,General,SN Junction,Vyttila,6,9,UPI
TXN00039893,KOL003,2024-10-08 10:37:00,Monthly Pass,General,Noapara,Salt Lake Sector V,15,27,NCMC Card
TXN00039894,MUM005,2024-10-22 07:46:00,Smart Card,General,Western Express Highway,Andheri,6,9,Cash
TXN00039895,MUM049,2024-10-09 18:50:00,Smart Card,Student,Grant Road,Jogeshwari East,34,36,UPI
TXN00039896,HYD017,2024-10-11 09:43:00,Smart Card,General,Nampally,RTC Cross Roads,8,9,NCMC Card
TXN00039897,DEL147,2024-10-08 18:28:00,QR Ticket,General,Dashrath Puri,Jama Masjid,32,40,UPI
TXN00039898,MUM046,2024-10-06 18:58:00,QR Ticket,Senior Citizen,CSMT Metro,Asalpha,31,40,NCMC Card
TXN00039899,BLR043,2024-12-26 05:54:00,QR Ticket,General,Jalahalli,Chikkabidarakallu,12,20,Credit/Debit Card
TXN00039900,DEL183,2024-12-21 06:59:00,QR Ticket,General,Mayur Vihar Pocket-1,Mayur Vihar Phase-1,18,30,UPI
TXN00039901,LKO011,2024-11-30 09:26:00,Smart Card,General,Hussainganj,Sachivalaya,6,9,UPI
TXN00039902,DEL027,2024-11-16 08:44:00,Monthly Pass,General,Saket,Bhikaji Cama Place,47,45,UPI
TXN00039903,DEL059,2024-12-17 18:53:00,QR Ticket,Senior Citizen,Kirti Nagar,Jhilmil,39,40,Metro App
TXN00039904,MUM029,2024-12-06 10:31:00,QR Ticket,Senior Citizen,Ovaripada,Sahar Road,35,40,UPI
TXN00039905,CHN005,2024-12-14 22:28:00,Token,Women,St. Thomas Mount,Government Estate,27,40,Cash
TXN00039906,KOL029,2024-10-25 09:31:00,Smart Card,Student,Central Park,Sealdah,14,18,UPI
TXN00039907,DEL134,2024-12-16 15:53:00,Token,General,Badarpur Border,Janakpuri West,55,50,NCMC Card
TXN00039908,JAI005,2024-11-01 19:49:00,Token,Tourist,Ram Nagar,Vivek Vihar,10,20,UPI
TXN00039909,KOC015,2024-12-12 09:03:00,Monthly Pass,General,MG Road,Elamkulam,8,9,UPI
TXN00039910,DEL205,2024-11-06 05:39:00,Smart Card,Student,Udyog Nagar,Lajpat Nagar,33,36,UPI
TXN00039911,MUM011,2024-12-16 05:03:00,Smart Card,General,Jagruti Nagar,Andheri,16,27,NCMC Card
TXN00039912,CHN004,2024-12-20 19:44:00,Token,Senior Citizen,Arignar Anna Alandur,Wimco Nagar,37,40,Cash
TXN00039913,DEL153,2024-12-20 06:26:00,Monthly Pass,General,Munirka,Sarai Kale Khan Nizamuddin,32,36,UPI
TXN00039914,BHO009,2024-11-04 22:25:00,Token,General,MP Nagar,Karond Circle,17,30,UPI
TXN00039915,DEL037,2024-12-10 22:46:00,Monthly Pass,Women,Huda City Centre,Shivaji Stadium,48,45,NCMC Card
TXN00039916,DEL197,2024-10-06 09:21:00,Token,Women,Shiv Vihar,Okhla NSIC,30,40,Cash
TXN00039917,MUM045,2024-12-02 05:05:00,QR Ticket,Student,Hutatma Chowk,Vidhan Bhavan,10,10,Cash
TXN00039918,MUM002,2024-11-03 13:39:00,QR Ticket,General,D.N. Nagar,Marol Naka,11,20,Cash
TXN00039919,DEL089,2024-11-13 19:24:00,Smart Card,Senior Citizen,Rohini East,Civil Lines,17,27,UPI
TXN00039920,DEL198,2024-12-01 11:24:00,Smart Card,Student,Ashok Park Main,Shahdara,38,36,UPI
TXN00039921,BLR040,2024-10-22 18:55:00,Monthly Pass,General,Manjunathanagar,KR Market,28,27,Credit/Debit Card
TXN00039922,DEL123,2024-11-29 08:02:00,QR Ticket,Differently-abled,Lajpat Nagar,Hauz Khas,26,30,NCMC Card
TXN00039923,DEL005,2024-12-24 22:31:00,Smart Card,General,Adarsh Nagar,Pratap Nagar,23,27,UPI
TXN00039924,BLR060,2024-11-22 20:36:00,Monthly Pass,General,RV Road,Kengeri Bus Terminal,27,27,UPI
TXN00039925,DEL100,2024-12-17 23:10:00,Smart Card,Student,Shastri Park,Sikanderpur,62,45,Cash
TXN00039926,MUM012,2024-11-07 05:07:00,Token,Student,Ghatkopar,Santacruz Metro,26,30,Cash
TXN00039927,BLR019,2024-11-18 15:53:00,Token,General,MG Road,Deepanjali Nagar,23,30,Cash
TXN00039928,DEL048,2024-11-25 08:15:00,Smart Card,General,Nawada,Mayur Vihar Phase-1,36,36,UPI
TXN00039929,CHN013,2024-11-22 15:46:00,Token,General,Thousand Lights,Tondiarpet,17,30,Cash
TXN00039930,BLR033,2024-12-08 19:45:00,Smart Card,Student,Sri Sathya Sai Hospital,Nallurhalli,9,9,NCMC Card
TXN00039931,DEL186,2024-10-16 07:39:00,Smart Card,General,Mandawali West Vinod Nagar,Kohat Enclave,26,27,UPI
TXN00039932,DEL015,2024-11-11 23:58:00,Smart Card,Senior Citizen,New Delhi,Lajpat Nagar,19,27,Metro App
TXN00039933,DEL148,2024-12-05 07:00:00,Token,Women,Palam,Supreme Court,30,40,UPI
TXN00039934,DEL129,2024-12-11 18:51:00,QR Ticket,Tourist,Harkesh Nagar Okhla,Sarai Kale Khan Nizamuddin,50,50,Credit/Debit Card
TXN00039935,DEL113,2024-10-15 09:37:00,QR Ticket,Student,Hindon River,Civil Lines,62,50,UPI
TXN00039936,CHN004,2024-12-16 19:22:00,QR Ticket,General,Arignar Anna Alandur,Nanganallur Road,8,20,NCMC Card
TXN00039937,KOL004,2024-11-20 18:40:00,Smart Card,General,Dum Dum,Kalighat,23,27,UPI
TXN00039938,MUM002,2024-10-01 19:22:00,Monthly Pass,General,D.N. Nagar,Mogra,9,18,NCMC Card
TXN00039939,DEL199,2024-12-16 22:55:00,Monthly Pass,Tourist,Punjabi Bagh,Sarai Kale Khan Nizamuddin,26,27,NCMC Card
TXN00039940,HYD051,2024-10-25 09:44:00,Monthly Pass,Student,Secunderabad West,KPHB Colony,25,27,UPI
TXN00039941,CHN033,2024-11-17 18:42:00,QR Ticket,Women,CMBT,Wimco Nagar,28,40,Metro App
TXN00039942,MUM008,2024-10-18 22:30:00,QR Ticket,Student,Marol Naka,CSIA International Airport,15,20,UPI
TXN00039943,DEL091,2024-10-16 11:13:00,Smart Card,General,Kohat Enclave,Kashmere Gate,17,27,Cash
TXN00039944,HYD037,2024-11-13 10:42:00,Token,Student,Begumpet,Kukatpally,20,30,UPI
TXN00039945,BLR011,2024-11-11 06:53:00,Token,Women,Vijayanagar,Jnanabharathi,15,30,Cash
TXN00039946,PUN011,2024-11-21 08:22:00,Smart Card,Senior Citizen,Civil Court,Pune Railway Station,13,18,Cash
TXN00039947,NGP034,2024-11-16 10:34:00,QR Ticket,General,Chitaroli Square,Nagpur Railway Station,9,10,Cash
TXN00039948,DEL146,2024-11-04 17:58:00,Token,Women,Dabri Mor Janakpuri South,Tughlakabad,58,50,Cash
TXN00039949,KOL002,2024-10-12 18:46:00,QR Ticket,General,Baranagar,Maidan,18,30,UPI
TXN00039950,MUM007,2024-10-03 22:58:00,Token,General,Airport Road,Saki Naka,10,10,UPI
TXN00039951,KOC013,2024-12-09 16:34:00,QR Ticket,General,Kaloor,Muttom,10,20,UPI
TXN00039952,DEL158,2024-12-04 09:24:00,Smart Card,General,Greater Kailash,Chandni Chowk,31,36,Metro App
TXN00039953,KNP003,2024-11-29 22:51:00,Token,General,SPM Hospital,Rawatpur,12,20,UPI
TXN00039954,AMD030,2024-12-05 19:54:00,QR Ticket,General,Gurukul Road,Jivrajpark,11,20,UPI
TXN00039955,NDA011,2024-11-21 22:29:00,Monthly Pass,General,Noida Sector 145,Alpha 1,19,27,Cash
TXN00039956,DEL038,2024-10-31 08:29:00,QR Ticket,General,Dwarka Sector 21,Shahdara,58,50,NCMC Card
TXN00039957,BLR048,2024-11-30 17:25:00,QR Ticket,Tourist,Sandal Soap Factory,Nallurhalli,44,40,NCMC Card
TXN00039958,MUM031,2024-11-19 10:24:00,Token,General,Devipada,Vidyanagari,35,40,Cash
TXN00039959,DEL090,2024-10-14 08:00:00,Smart Card,General,Pitampura,Tagore Garden,32,36,Cash
TXN00039960,DEL066,2024-12-24 23:39:00,QR Ticket,Senior Citizen,Barakhamba Road,Tikri Border,50,50,UPI
TXN00039961,HYD017,2024-10-09 19:00:00,Smart Card,Student,Nampally,JBS Parade Ground,17,27,UPI
TXN00039962,BLR064,2024-11-14 19:56:00,QR Ticket,General,Konanakunte Cross,Nallurhalli,39,40,Metro App
TXN00039963,HYD017,2024-11-16 23:13:00,Smart Card,Senior Citizen,Nampally,Yusufguda,23,27,Credit/Debit Card
TXN00039964,HYD036,2024-12-15 09:22:00,QR Ticket,General,Madhura Nagar,Parade Ground,15,30,Cash
TXN00039965,DEL046,2024-12-05 18:20:00,Smart Card,Women,Dwarka,Chirag Delhi,27,27,Cash
TXN00039966,NDA012,2024-12-24 13:52:00,QR Ticket,Women,Noida Sector 146,Knowledge Park II,11,20,Cash
TXN00039967,KOC020,2024-10-25 22:29:00,QR Ticket,Tourist,Vyttila,Companypady,16,30,NCMC Card
TXN00039968,DEL116,2024-10-02 22:43:00,Token,General,Jama Masjid,Dwarka,33,40,Cash
TXN00039969,MUM049,2024-12-01 05:24:00,Smart Card,General,Grant Road,Dadar,15,27,NCMC Card
TXN00039970,DEL120,2024-11-15 22:56:00,Token,General,Khan Market,Mayur Vihar Phase-1,18,30,Cash
TXN00039971,KOC022,2024-10-25 23:16:00,Smart Card,General,Petta,Thaikoodam,9,9,NCMC Card
TXN00039972,DEL217,2024-12-27 09:57:00,QR Ticket,Senior Citizen,Brigadier Hoshiar Singh,Hauz Khas,34,40,Credit/Debit Card
TXN00039973,MUM008,2024-10-17 19:26:00,Smart Card,Senior Citizen,Marol Naka,Cuffe Parade,40,36,UPI
TXN00039974,DEL070,2024-10-12 07:30:00,Smart Card,General,Yamuna Bank,Dwarka Sector 8,43,36,Cash
TXN00039975,DEL190,2024-11-23 22:03:00,Monthly Pass,General,Karkarduma Court,Jor Bagh,42,36,NCMC Card
TXN00039976,DEL025,2024-12-17 10:37:00,Smart Card,General,Hauz Khas,Pulbangash,38,36,NCMC Card
TXN00039977,KOC022,2024-12-13 08:31:00,Smart Card,Senior Citizen,Petta,Maharaja's College,9,9,NCMC Card
TXN00039978,LKO004,2024-12-22 20:56:00,QR Ticket,General,Krishna Nagar,CCS Airport,10,20,UPI
TXN00039979,DEL034,2024-10-12 23:08:00,Smart Card,General,Sikanderpur,Badarpur Border,47,45,Metro App
TXN00039980,DEL007,2024-10-18 19:47:00,QR Ticket,General,Model Town,Anand Vihar ISBT,33,40,UPI
TXN00039981,HYD032,2024-12-07 11:42:00,QR Ticket,General,Peddamma Gudi,Paradise,22,30,UPI
TXN00039982,CHN022,2024-10-09 22:01:00,QR Ticket,Differently-abled,Wimco Nagar,Tondiarpet,8,10,UPI
TXN00039983,KOC019,2024-12-03 15:38:00,QR Ticket,General,Elamkulam,Ernakulam South,8,10,Metro App
TXN00039984,DEL018,2024-10-21 08:07:00,QR Ticket,General,Central Secretariat,Sarai,44,50,NCMC Card
TXN00039985,DEL045,2024-12-28 20:43:00,QR Ticket,General,Dwarka Sector 14,Chirag Delhi,27,30,NCMC Card
TXN00039986,DEL173,2024-11-08 20:33:00,Smart Card,Tourist,Naraina Vihar,Hauz Khas,33,36,NCMC Card
TXN00039987,DEL072,2024-12-04 23:01:00,Token,Student,Mayur Vihar Phase-1,Mansarovar Park,19,30,Cash
TXN00039988,DEL188,2024-12-24 14:16:00,Monthly Pass,Women,Anand Vihar ISBT,Rajiv Chowk,34,36,Metro App
TXN00039989,BLR017,2024-11-08 19:32:00,Smart Card,General,Vidhana Soudha,Goraguntepalya,21,27,NCMC Card
TXN00039990,DEL066,2024-10-11 08:03:00,Smart Card,Women,Barakhamba Road,Ashok Park Main,30,36,UPI
TXN00039991,DEL193,2024-11-16 14:58:00,QR Ticket,General,Jaffrabad,Shivaji Stadium,33,40,UPI
TXN00039992,DEL041,2024-11-21 08:53:00,Monthly Pass,General,Dwarka Sector 10,Punjabi Bagh West,39,36,UPI
TXN00039993,BLR031,2024-11-20 22:28:00,Token,General,Kundalahalli,Mysuru Road,44,40,UPI
TXN00039994,DEL017,2024-11-07 08:48:00,Smart Card,Student,Patel Chowk,Harkesh Nagar Okhla,44,45,Cash
TXN00039995,NGP002,2024-11-23 22:13:00,QR Ticket,General,Nari Road,Vasudev Nagar,18,30,Metro App
TXN00039996,BLR029,2024-11-30 20:40:00,Token,Student,Hoodi,Thalaghattapura,31,40,UPI
TXN00039997,KNP001,2024-12-24 07:31:00,QR Ticket,General,IIT Kanpur,Transport Nagar,23,30,Metro App
TXN00039998,DEL188,2024-12-17 18:37:00,Token,General,Anand Vihar ISBT,Dhaula Kuan,33,40,UPI
TXN00039999,DEL180,2024-11-11 09:24:00,QR Ticket,Differently-abled,Vinobapuri,Jhilmil,22,30,UPI
TXN00040000,DEL184,2024-12-02 17:39:00,QR Ticket,General,Trilokpuri Sanjay Lake,East Vinod Nagar,5,10,UPI
TXN00040001,CHN016,2024-10-24 23:13:00,Monthly Pass,General,Chennai Central Metro,Mannadi,7,9,UPI
TXN00040002,MUM050,2024-12-11 12:43:00,Smart Card,Women,Mumbai Central Metro,Grant Road,6,9,UPI
TXN00040003,BLR059,2024-10-25 18:03:00,Smart Card,General,Jayanagar,Kundalahalli,35,36,Cash
TXN00040004,BLR009,2024-10-29 18:54:00,Smart Card,General,Deepanjali Nagar,Hoodi,38,36,NCMC Card
TXN00040005,PUN028,2024-11-23 19:10:00,Smart Card,General,Kalyani Nagar,Khadki,28,36,Cash
TXN00040006,KOC006,2024-11-12 14:38:00,Token,Senior Citizen,Kalamassery,Ambattukavu,5,10,NCMC Card
TXN00040007,DEL180,2024-10-06 18:31:00,Smart Card,General,Vinobapuri,Kirti Nagar,29,36,Credit/Debit Card
TXN00040008,DEL125,2024-11-13 17:44:00,Token,General,Kailash Colony,Dwarka Sector 21,39,40,Cash
TXN00040009,DEL134,2024-12-14 07:52:00,Smart Card,General,Badarpur Border,Mohan Estate,9,18,NCMC Card
TXN00040010,DEL177,2024-12-06 06:21:00,QR Ticket,Senior Citizen,Bhikaji Cama Place,Udyog Bhawan,36,40,UPI
TXN00040011,BLR062,2024-10-20 06:45:00,Smart Card,General,JP Nagar,Peenya Industry,28,27,NCMC Card
TXN00040012,DEL125,2024-10-20 19:50:00,Token,Student,Kailash Colony,Mansarovar Park,40,40,NCMC Card
TXN00040013,DEL023,2024-11-28 14:35:00,QR Ticket,General,AIIMS,Johri Enclave,50,50,UPI
TXN00040014,DEL033,2024-12-06 19:21:00,Smart Card,Senior Citizen,Guru Dronacharya,Govind Puri,40,36,Cash
TXN00040015,DEL134,2024-11-28 17:59:00,QR Ticket,General,Badarpur Border,Central Secretariat,44,40,UPI
TXN00040016,DEL071,2024-10-23 18:02:00,Token,General,Akshardham,Shalimar Bagh,41,40,NCMC Card
TXN00040017,BLR037,2024-10-17 20:01:00,Monthly Pass,General,Whitefield (Kadugodi),Garudacharpalya,18,27,UPI
TXN00040018,DEL175,2024-10-01 07:12:00,QR Ticket,Women,Durgabai Deshmukh South Campus,Mundka,38,40,UPI
TXN00040019,KOL022,2024-10-09 05:55:00,Monthly Pass,General,Masterda Surya Sen,Mahatma Gandhi Road,23,27,Credit/Debit Card
TXN00040020,KOL031,2024-11-26 19:37:00,QR Ticket,Women,Bengal Chemical,City Centre,5,10,Cash
TXN00040021,NGP009,2024-10-13 09:47:00,QR Ticket,General,Congress Nagar,Bansi Nagar,9,20,Credit/Debit Card
TXN00040022,NDA008,2024-10-26 18:39:00,Smart Card,General,Noida Sector 142,Alpha 1,21,27,UPI
TXN00040023,DEL213,2024-12-04 21:25:00,Smart Card,General,Tikri Kalan,Uttam Nagar West,27,27,UPI
TXN00040024,KOL024,2024-10-28 21:05:00,Monthly Pass,General,Kavi Nazrul,Bengal Chemical,24,27,UPI
TXN00040025,AMD019,2024-10-28 21:00:00,Token,General,Sabarmati,Sabarmati Railway Station,12,20,UPI
TXN00040026,MUM030,2024-10-25 21:44:00,Monthly Pass,Student,Rashtriya Udyan,Eksar,10,18,Metro App
TXN00040027,DEL025,2024-10-21 10:41:00,Monthly Pass,Women,Hauz Khas,Akshardham,31,36,NCMC Card
TXN00040028,HYD030,2024-12-16 21:56:00,Monthly Pass,General,Durgam Cheruvu,JBS Parade Ground,33,36,Credit/Debit Card
TXN00040029,MUM044,2024-10-30 18:54:00,QR Ticket,Women,Churchgate,Versova,37,40,Credit/Debit Card
TXN00040030,NGP008,2024-12-25 18:48:00,QR Ticket,Women,Sitabuldi,Cotton Market,11,20,UPI
TXN00040031,DEL202,2024-10-05 18:48:00,Smart Card,Student,Paschim Vihar East,Akshardham,41,36,UPI
TXN00040032,DEL016,2024-10-07 09:47:00,Smart Card,General,Rajiv Chowk,Dwarka Sector 10,23,27,UPI
TXN00040033,DEL084,2024-12-12 10:19:00,Smart Card,Women,Noida Sector 59,NHPC Chowk,45,36,UPI
TXN00040034,BLR033,2024-12-21 21:07:00,QR Ticket,General,Sri Sathya Sai Hospital,MG Road,30,40,UPI
TXN00040035,DEL070,2024-11-22 11:14:00,Smart Card,General,Yamuna Bank,Kirti Nagar,19,27,Cash
TXN00040036,DEL128,2024-10-07 17:26:00,QR Ticket,Student,Govind Puri,AIIMS,40,40,NCMC Card
TXN00040037,CHN017,2024-11-27 08:32:00,Smart Card,Tourist,High Court,Pachaiyappa's College,10,18,UPI
TXN00040038,HYD015,2024-12-03 08:27:00,QR Ticket,Women,Lakdikapul,Secunderabad East,6,10,Metro App
TXN00040039,HYD023,2024-12-04 11:03:00,QR Ticket,General,Musarambagh,Tarnaka,19,30,UPI
TXN00040040,DEL028,2024-10-28 09:13:00,Token,General,Qutab Minar,Mandi House,37,40,Cash
TXN00040041,KOL031,2024-10-11 20:00:00,QR Ticket,Student,Bengal Chemical,Mahanayak Uttam Kumar,21,30,Metro App
TXN00040042,DEL125,2024-11-24 22:32:00,Smart Card,General,Kailash Colony,New Delhi,32,36,UPI
TXN00040043,DEL006,2024-11-26 15:15:00,Smart Card,General,Azadpur,Chirag Delhi,34,36,NCMC Card
TXN00040044,DEL015,2024-11-18 09:18:00,Smart Card,General,New Delhi,Mayur Vihar Phase-1,26,27,UPI
TXN00040045,DEL096,2024-10-06 20:10:00,Smart Card,Differently-abled,Shastri Nagar,Kirti Nagar,29,36,Metro App
TXN00040046,PUN010,2024-12-23 20:45:00,Monthly Pass,Tourist,Shivaji Nagar,Mandai,17,27,UPI
TXN00040047,DEL196,2024-12-13 23:41:00,Monthly Pass,Student,Johri Enclave,Dwarka Sector 9,56,45,Credit/Debit Card
TXN00040048,HYD030,2024-11-12 07:04:00,QR Ticket,General,Durgam Cheruvu,Yusufguda,14,20,UPI
TXN00040049,DEL182,2024-12-14 10:59:00,QR Ticket,General,Sarai Kale Khan Nizamuddin,Ashok Park Main,26,30,Cash
TXN00040050,DEL159,2024-12-03 15:11:00,QR Ticket,General,Nehru Enclave,Trilokpuri Sanjay Lake,28,40,UPI
TXN00040051,DEL034,2024-11-15 23:25:00,Smart Card,General,Sikanderpur,Okhla Vihar,51,45,NCMC Card
TXN00040052,PUN027,2024-11-06 08:48:00,QR Ticket,Student,Yerawada,Sant Tukaram Nagar,45,50,NCMC Card
TXN00040053,KOL034,2024-10-23 08:52:00,Smart Card,General,Sealdah,Central Park,14,18,Credit/Debit Card
TXN00040054,DEL133,2024-11-05 18:17:00,QR Ticket,Student,Tughlakabad,MG Road,47,40,UPI
TXN00040055,BLR049,2024-10-05 21:26:00,Token,General,Mahalakshmi,Jnanabharathi,16,30,NCMC Card
TXN00040056,MUM013,2024-11-02 12:31:00,Token,Senior Citizen,Dahisar East,Churchgate,70,60,UPI
TXN00040057,DEL055,2024-11-12 21:39:00,Smart Card,General,Tagore Garden,Dwarka Sector 21,19,27,Cash
TXN00040058,MUM025,2024-11-28 19:37:00,QR Ticket,General,Bangur Nagar,Oshiwara,9,10,Cash
TXN00040059,KOL006,2024-11-04 06:11:00,Smart Card,General,Shyambazar,Howrah,16,27,UPI
TXN00040060,HYD018,2024-11-30 08:55:00,Smart Card,General,Gandhi Bhavan,Musheerabad,11,18,Credit/Debit Card
TXN00040061,LKO010,2024-12-28 10:56:00,QR Ticket,Student,Charbagh,Alambagh Bus Station,8,20,Metro App
TXN00040062,IDR006,2024-12-03 22:23:00,Smart Card,General,ISBT,Vijay Nagar,8,9,Credit/Debit Card
TXN00040063,MUM065,2024-10-28 09:41:00,Smart Card,Student,MIDC,Marol Naka,14,18,NCMC Card
TXN00040064,MUM008,2024-11-24 22:47:00,QR Ticket,General,Marol Naka,CSIA International Airport,15,20,UPI
TXN00040065,DEL011,2024-10-18 22:57:00,Smart Card,General,Civil Lines,Uttam Nagar West,20,27,UPI
TXN00040066,DEL129,2024-10-29 22:07:00,QR Ticket,Women,Harkesh Nagar Okhla,Pulbangash,48,50,UPI
TXN00040067,DEL033,2024-12-14 15:06:00,QR Ticket,General,Guru Dronacharya,New Ashok Nagar,48,50,UPI
TXN00040068,DEL155,2024-10-19 06:16:00,QR Ticket,Student,IIT Delhi,Gokulpuri,33,40,Cash
TXN00040069,AGR006,2024-11-27 18:45:00,Smart Card,Women,Mankameshwar,Raja Ki Mandi,6,9,NCMC Card
TXN00040070,DEL057,2024-10-09 19:29:00,Token,General,Ramesh Nagar,Ghitorni,28,40,Cash
TXN00040071,MUM010,2024-10-17 10:37:00,Smart Card,Student,Asalpha,Andheri,15,27,UPI
TXN00040072,DEL092,2024-11-19 09:30:00,Smart Card,General,Netaji Subhash Place,Shadipur,33,36,UPI
TXN00040073,DEL198,2024-10-21 05:42:00,QR Ticket,General,Ashok Park Main,Jahangirpuri,19,30,Cash
TXN00040074,HYD024,2024-12-06 08:31:00,Token,General,Dilsukhnagar,Ameerpet,31,40,Cash
TXN00040075,HYD031,2024-11-08 21:38:00,QR Ticket,Student,Madhapur,Parade Ground,24,30,Credit/Debit Card
TXN00040076,HYD030,2024-10-20 21:17:00,Token,General,Durgam Cheruvu,Lakdikapul,27,40,Cash
TXN00040077,DEL128,2024-10-22 18:20:00,Monthly Pass,General,Govind Puri,Khan Market,23,27,Credit/Debit Card
TXN00040078,MUM013,2024-11-02 09:20:00,Smart Card,General,Dahisar East,Vidhan Bhavan,71,54,UPI
TXN00040079,DEL007,2024-11-15 17:17:00,QR Ticket,Student,Model Town,Azadpur,9,20,NCMC Card
TXN00040080,DEL206,2024-12-24 07:39:00,Smart Card,Student,Maharaja Surajmal Stadium,Mayur Vihar Phase-1,44,36,UPI
TXN00040081,KOL002,2024-10-22 07:56:00,Token,General,Baranagar,Kavi Nazrul,33,40,Cash
TXN00040082,IDR002,2024-10-03 13:28:00,Smart Card,General,Super Corridor 6,Super Corridor 3,9,9,NCMC Card
TXN00040083,KOL021,2024-11-13 12:43:00,Smart Card,General,Netaji,Karunamoyee,20,27,Cash
TXN00040084,AMD030,2024-10-24 06:17:00,Token,General,Gurukul Road,Shahpur Extended,8,10,Cash
